country_name;country_code;region_name;iata;icao;airport
Canadá;CA;British Columbia;YPR;CYPR;Prince Rupert Airport
Canadá;CA;British Columbia;YPT;;Pender Harbour Water Aerodrome
Canadá;CA;British Columbia;YPW;CYPW;Powell River Airport
Canadá;CA;British Columbia;YPZ;CYPZ;Burns Lake Airport
Canadá;CA;British Columbia;YQJ;;April Point Seaplane Base
Canadá;CA;British Columbia;YQQ;CYQQ;CFB Comox
Canadá;CA;British Columbia;YQZ;CYQZ;Quesnel Airport
Canadá;CA;British Columbia;YRC;;Refuge Cove Water Aerodrome
Canadá;CA;British Columbia;YRD;;Dean River Airport
Canadá;CA;British Columbia;YRN;;Rivers Inlet Water Aerodrome
Canadá;CA;British Columbia;YRR;;Stuart Island Airport
Canadá;CA;British Columbia;YRV;CYRV;Revelstoke Airport
Canadá;CA;British Columbia;YSE;CYSE;Squamish Airport
Canadá;CA;British Columbia;YSN;CZAM;Salmon Arm Airport
Canadá;CA;British Columbia;YSX;;Bella Bella/Shearwater Water Aerodrome
Canadá;CA;British Columbia;YTB;;Hartley Bay Water Aerodrome
Canadá;CA;British Columbia;YTG;;Sullivan Bay Water Aerodrome
Canadá;CA;British Columbia;YTP;;Tofino Harbour Water Aerodrome
Canadá;CA;British Columbia;YTU;;Tasu Water Aerodrome
Canadá;CA;British Columbia;YTX;;Telegraph Creek Airport
Canadá;CA;British Columbia;YVE;CYVK;Vernon Regional Airport
Canadá;CA;British Columbia;YVR;CYVR;Vancouver International Airport
Canadá;CA;British Columbia;YWH;CYWH;Victoria Harbour Water Airport
Canadá;CA;British Columbia;YWL;CYWL;Williams Lake Airport
Canadá;CA;British Columbia;YWS;;Whistler/Green Lake Water Aerodrome
Canadá;CA;British Columbia;YXC;CYXC;Cranbrook/Canadian Rockies International Airport
Canadá;CA;British Columbia;YXJ;CYXJ;Fort St. John Airport (North Peace Airport)
Canadá;CA;British Columbia;YXS;CYXS;Prince George Airport
Canadá;CA;British Columbia;YXT;CYXT;Northwest Regional Airport
Canadá;CA;British Columbia;YXX;CYXX;Abbotsford International Airport
Canadá;CA;British Columbia;YYD;CYYD;Smithers Airport
Canadá;CA;British Columbia;YYE;CYYE;Northern Rockies Regional Airport
Canadá;CA;British Columbia;YYF;CYYF;Penticton Regional Airport
Canadá;CA;British Columbia;YYJ;CYYJ;Victoria International Airport
Canadá;CA;British Columbia;YZA;;Cache Creek Airport (Ashcroft Regional Airport)
Canadá;CA;British Columbia;YZP;CYZP;Sandspit Airport
Canadá;CA;British Columbia;YZT;CYZT;Port Hardy Airport
Canadá;CA;British Columbia;YZZ;;Trail Airport
Canadá;CA;British Columbia;ZAA;;Alice Arm/Silver City Water Aerodrome
Canadá;CA;British Columbia;ZEL;CBBC;Bella Bella (Campbell Island) Airport
Canadá;CA;British Columbia;ZGF;CZGF;Grand Forks Airport
Canadá;CA;British Columbia;ZMH;CZML;South Cariboo Regional Airport
Canadá;CA;British Columbia;ZMT;CZMT;Masset Airport
Canadá;CA;British Columbia;ZNA;;Nanaimo Harbour Water Airport
Canadá;CA;British Columbia;ZNU;;Namu Water Aerodrome
Canadá;CA;British Columbia;ZOF;;Ocean Falls Water Aerodrome
Canadá;CA;British Columbia;ZQS;;Queen Charlotte City Water Aerodrome
Canadá;CA;British Columbia;ZST;CZST;Stewart Aerodrome
Canadá;CA;British Columbia;ZSW;CZSW;Prince Rupert/Seal Cove Water Airport
Canadá;CA;British Columbia;ZTS;;Tahsis Water Aerodrome
Canadá;CA;Manitoba;ILF;CZBD;Ilford Airport
Canadá;CA;Manitoba;KES;CZEE;Kelsey Airport
Canadá;CA;Manitoba;LRQ;;Laurie River Airport
Canadá;CA;Manitoba;PIW;CZMN;Pikwitonei Airport
Canadá;CA;Manitoba;XGL;;Granville Lake Airport
Canadá;CA;Manitoba;XLB;CZWH;Lac Brochet Airport
Canadá;CA;Manitoba;XPK;CZFG;Pukatawagan Airport
Canadá;CA;Manitoba;XPP;CZNG;Poplar River Airport
Canadá;CA;Manitoba;XSI;CZSN;South Indian Lake Airport
Canadá;CA;Manitoba;XTL;CYBQ;Tadoule Lake Airport
Canadá;CA;Manitoba;YAD;;Moose Lake Airport
Canadá;CA;Manitoba;YBR;CYBR;Brandon Municipal Airport (McGill Field)
Canadá;CA;Manitoba;YBT;CYBT;Brochet Airport
Canadá;CA;Manitoba;YBV;CYBV;Berens River Airport
Canadá;CA;Manitoba;YCR;CYCR;Cross Lake (Charlie Sinclair Memorial) Airport
Canadá;CA;Manitoba;YDN;CYDN;Lt. Col W.G. (Billy) Barker VC Airport
Canadá;CA;Manitoba;YDV;CZTA;Bloodvein River Airport
Canadá;CA;Manitoba;YFO;CYFO;Flin Flon Airport
Canadá;CA;Manitoba;YGM;CYGM;Gimli Industrial Park Airport
Canadá;CA;Manitoba;YGO;CYGO;Gods Lake Narrows Airport
Canadá;CA;Manitoba;YGX;CYGX;Gillam Airport
Canadá;CA;Manitoba;YIV;CYIV;Island Lake Airport (Garden Hill Airport)
Canadá;CA;Manitoba;YKE;;Knee Lake Airport
Canadá;CA;Manitoba;YLR;CYLR;Leaf Rapids Airport
Canadá;CA;Manitoba;YNE;CYNE;Norway House Airport
Canadá;CA;Manitoba;YOH;CYOH;Oxford House Airport
Canadá;CA;Manitoba;YPG;CYPG;Portage la Prairie/Southport Airport
Canadá;CA;Manitoba;YQD;CYQD;The Pas Airport
Canadá;CA;Manitoba;YRS;CYRS;Red Sucker Lake Airport
Canadá;CA;Manitoba;YST;CYST;St. Theresa Point Airport
Canadá;CA;Manitoba;YTD;CZLQ;Thicket Portage Airport
Canadá;CA;Manitoba;YTH;CYTH;Thompson Airport
Canadá;CA;Manitoba;YWG;CYWG;Winnipeg James Armstrong Richardson International Airport
Canadá;CA;Manitoba;YYI;CYYI;Rivers Airport
Canadá;CA;Manitoba;YYL;CYYL;Lynn Lake Airport
Canadá;CA;Manitoba;YYQ;CYYQ;Churchill Airport
Canadá;CA;Manitoba;ZAC;CZAC;York Landing Airport
Canadá;CA;Manitoba;ZGI;CZGI;Gods River Airport
Canadá;CA;Manitoba;ZGR;CZGR;Little Grand Rapids Airport
Canadá;CA;Manitoba;ZJG;CZJG;Jenpeg Airport
Canadá;CA;Manitoba;ZJN;CZJN;Swan River Airport
Canadá;CA;Manitoba;ZTM;CZTM;Shamattawa Airport
Canadá;CA;New Brunswick;YCH;CYCH;Miramichi Airport
Canadá;CA;New Brunswick;YCL;CYCL;Charlo Airport
Canadá;CA;New Brunswick;YFC;CYFC;Fredericton International Airport
Canadá;CA;New Brunswick;YQM;CYQM;Greater Moncton International Airport
Canadá;CA;New Brunswick;YSJ;CYSJ;Saint John Airport
Canadá;CA;New Brunswick;YSL;CYSL;Saint-Leonard Aerodrome
Canadá;CA;New Brunswick;ZBF;CZBF;Bathurst Airport (New Brunswick)
Canadá;CA;Newfoundland and Labrador;YAY;CYAY;St. Anthony Airport
Canadá;CA;Newfoundland and Labrador;YBI;;Black Tickle Airport
Canadá;CA;Newfoundland and Labrador;YDE;;Paradise River Airport
Canadá;CA;Newfoundland and Labrador;YDF;CYDF;Deer Lake Regional Airport
Canadá;CA;Newfoundland and Labrador;YDP;CYDP;Nain Airport
Canadá;CA;Newfoundland and Labrador;YFX;;St. Lewis (Fox Harbour) Airport
Canadá;CA;Newfoundland and Labrador;YHA;;Port Hope Simpson Airport
Canadá;CA;Newfoundland and Labrador;YHG;;Charlottetown Airport
Canadá;CA;Newfoundland and Labrador;YHO;CYHO;Hopedale Airport
Canadá;CA;Newfoundland and Labrador;YJT;CYJT;Stephenville International Airport
Canadá;CA;Newfoundland and Labrador;YMH;CYMH;Mary's Harbour Airport
Canadá;CA;Newfoundland and Labrador;YMN;CYFT;Makkovik Airport
Canadá;CA;Newfoundland and Labrador;YNP;;Natuashish Airport
Canadá;CA;Newfoundland and Labrador;YQX;CYQX;Gander International Airport / CFB Gander
Canadá;CA;Newfoundland and Labrador;YRF;CYCA;Cartwright Airport
Canadá;CA;Newfoundland and Labrador;YRG;;Rigolet Airport
Canadá;CA;Newfoundland and Labrador;YSO;;Postville Airport
Canadá;CA;Newfoundland and Labrador;YWK;CYWK;Wabush Airport
Canadá;CA;Newfoundland and Labrador;YWM;;Williams Harbour Airport
Canadá;CA;Newfoundland and Labrador;YYR;CYYR;CFB Goose Bay
Canadá;CA;Newfoundland and Labrador;YYT;CYYT;St. John's International Airport
Canadá;CA;Newfoundland and Labrador;ZUM;CZUM;Churchill Falls Airport
Canadá;CA;Northwest Territories;DAS;;Great Bear Lake Airport
Canadá;CA;Northwest Territories;DVK;;Diavik Airport
Canadá;CA;Northwest Territories;GHK;;Gahcho Kue Aerodrome
Canadá;CA;Northwest Territories;GSL;;Taltheilei Narrows Airport
Canadá;CA;Northwest Territories;LAK;CYKD;Aklavik/Freddie Carmichael Airport
Canadá;CA;Northwest Territories;TNS;;Tungsten (Cantung) Airport
Canadá;CA;Northwest Territories;YCK;CYVL;Colville Lake/Tommy Kochon Aerodrome
Canadá;CA;Northwest Territories;YDU;;Kasba Lake Airport
Canadá;CA;Northwest Territories;YDW;;Obre Lake/North of Sixty Airport
Canadá;CA;Northwest Territories;YEV;CYEV;Inuvik (Mike Zubko) Airport
Canadá;CA;Northwest Territories;YFJ;CYWE;Wekweeti Airport
Canadá;CA;Northwest Territories;YFL;;Fort Reliance Water Aerodrome (CJN8)
Canadá;CA;Northwest Territories;YFR;CYFR;Fort Resolution Airport
Canadá;CA;Northwest Territories;YFS;CYFS;Fort Simpson Airport
Canadá;CA;Northwest Territories;YGH;CYGH;Fort Good Hope Airport
Canadá;CA;Northwest Territories;YHI;CYHI;Ulukhaktok/Holman Airport
Canadá;CA;Northwest Territories;YHY;CYHY;Hay River/Merlyn Carter Airport
Canadá;CA;Northwest Territories;YJF;CYJF;Fort Liard Airport
Canadá;CA;Northwest Territories;YLE;;Whati Airport
Canadá;CA;Northwest Territories;YMD;CYMD;Mould Bay Airport
Canadá;CA;Northwest Territories;YNX;;Snap Lake Airport
Canadá;CA;Northwest Territories;YOA;CYOA;Ekati Airport
Canadá;CA;Northwest Territories;YPC;CYPC;Nora Aliqatchialuk Ruben Airport
Canadá;CA;Northwest Territories;YRA;CYRA;Gameti/Rae Lakes Airport
Canadá;CA;Northwest Territories;YSG;CYLK;Lutselk'e Airport
Canadá;CA;Northwest Territories;YSM;CYSM;Fort Smith Airport
Canadá;CA;Northwest Territories;YSY;CYSY;Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport
Canadá;CA;Northwest Territories;YUB;CYUB;Tuktoyaktuk/James Gruben Airport
Canadá;CA;Northwest Territories;YVQ;CYVQ;Norman Wells Airport
Canadá;CA;Northwest Territories;YWJ;CYWJ;Deline Airport
Canadá;CA;Northwest Territories;YWY;CYWY;Wrigley Airport
Canadá;CA;Northwest Territories;YZF;CYZF;Yellowknife Airport
Canadá;CA;Northwest Territories;ZFM;CZFM;Fort McPherson Airport
Canadá;CA;Northwest Territories;ZFN;CZFN;Tulita Airport
Canadá;CA;Nova Scotia;YDG;CYID;Digby/Annapolis Regional Airport
Canadá;CA;Nova Scotia;YHZ;CYHZ;Halifax Stanfield International Airport
Canadá;CA;Nova Scotia;YPS;CYPD;Port Hawkesbury Airport
Canadá;CA;Nova Scotia;YQI;CYQI;Yarmouth Airport
Canadá;CA;Nova Scotia;YQY;CYQY;Sydney/J.A. Douglas McCurdy Airport
Canadá;CA;Nova Scotia;YSA;;Sable Island Aerodrome
Canadá;CA;Nova Scotia;YZX;CYZX;CFB Greenwood
Canadá;CA;Nunavut;JOJ;;Doris Lake Aerodrome
Canadá;CA;Nunavut;UZM;;Hope Bay Aerodrome
Canadá;CA;Nunavut;YAB;CYAB;Arctic Bay Airport
Canadá;CA;Nunavut;YBB;CYBB;Kugaaruk Airport
Canadá;CA;Nunavut;YBK;CYBK;Baker Lake Airport
Canadá;CA;Nunavut;YCB;CYCB;Cambridge Bay Airport
Canadá;CA;Nunavut;YCO;CYCO;Kugluktuk Airport
Canadá;CA;Nunavut;YCS;CYCS;Chesterfield Inlet Airport
Canadá;CA;Nunavut;YCY;CYCY;Clyde River Airport
Canadá;CA;Nunavut;YEK;CYEK;Arviat Airport
Canadá;CA;Nunavut;YEU;CYEU;Eureka Aerodrome
Canadá;CA;Nunavut;YFB;CYFB;Iqaluit Airport
Canadá;CA;Nunavut;YGT;CYGT;Igloolik Airport
Canadá;CA;Nunavut;YGZ;CYGZ;Grise Fiord Airport
Canadá;CA;Nunavut;YHK;CYHK;Gjoa Haven Airport
Canadá;CA;Nunavut;YIO;CYIO;Pond Inlet Airport
Canadá;CA;Nunavut;YLC;CYLC;Kimmirut Airport
Canadá;CA;Nunavut;YLT;CYLT;Alert Airport
Canadá;CA;Nunavut;YMV;;Mary River Aerodrome
Canadá;CA;Nunavut;YRB;CYRB;Resolute Bay Airport
Canadá;CA;Nunavut;YRT;CYRT;Rankin Inlet Airport
Canadá;CA;Nunavut;YSK;CYSK;Sanikiluaq Airport
Canadá;CA;Nunavut;YTE;CYTE;Cape Dorset Airport
Canadá;CA;Nunavut;YUT;CYUT;Repulse Bay Airport
Canadá;CA;Nunavut;YUX;CYUX;Hall Beach Airport
Canadá;CA;Nunavut;YVM;CYVM;Qikiqtarjuaq Airport
Canadá;CA;Nunavut;YVN;CYVN;Cape Dyer Airport
Canadá;CA;Nunavut;YXN;CYXN;Whale Cove Airport
Canadá;CA;Nunavut;YXP;CYXP;Pangnirtung Airport
Canadá;CA;Nunavut;YYH;CYYH;Taloyoak Airport
Canadá;CA;Nunavut;YZS;CYZS;Coral Harbour Airport
Canadá;CA;Ontario;KEW;;Keewaywin Airport
Canadá;CA;Ontario;KIF;;Kingfisher Lake Airport
Canadá;CA;Ontario;MSA;CZMD;Muskrat Dam Airport
Canadá;CA;Ontario;SUR;;Summer Beaver Airport
Canadá;CA;Ontario;WNN;;Wunnummin Lake Airport
Canadá;CA;Ontario;XBE;;Bearskin Lake Airport
Canadá;CA;Ontario;XBR;;Brockville Regional Tackaberry Airport
Canadá;CA;Ontario;XCM;CYCK;Chatham-Kent Airport
Canadá;CA;Ontario;XKS;CYAQ;Kasabonika Airport
Canadá;CA;Ontario;YAC;CYAC;Cat Lake Airport
Canadá;CA;Ontario;YAG;CYAG;Fort Frances Municipal Airport
Canadá;CA;Ontario;YAM;CYAM;Sault Ste. Marie Airport
Canadá;CA;Ontario;YAT;CYAT;Attawapiskat Airport
Canadá;CA;Ontario;YAX;;Angling Lake/Wapekeka Airport
Canadá;CA;Ontario;YBS;;Opapimiskan Lake Airport
Canadá;CA;Ontario;YCC;CYCC;Cornwall Regional Airport
Canadá;CA;Ontario;YCE;CYCE;Centralia/James T. Field Memorial Aerodrome
Canadá;CA;Ontario;YCM;CYSN;St. Catharines/Niagara District Airport
Canadá;CA;Ontario;YCN;CYCN;Cochrane Aerodrome
Canadá;CA;Ontario;YEB;;Bar River Airport
Canadá;CA;Ontario;YEL;CYEL;Elliot Lake Municipal Airport
Canadá;CA;Ontario;YEM;CYEM;Manitowaning/Manitoulin East Municipal Airport
Canadá;CA;Ontario;YER;CYER;Fort Severn Airport
Canadá;CA;Ontario;YFA;CYFA;Fort Albany Airport
Canadá;CA;Ontario;YFH;CYFH;Fort Hope Airport
Canadá;CA;Ontario;YGK;CYGK;Kingston/Norman Rogers Airport
Canadá;CA;Ontario;YGQ;CYGQ;Geraldton (Greenstone Regional) Airport
Canadá;CA;Ontario;YHD;CYHD;Dryden Regional Airport
Canadá;CA;Ontario;YHF;CYHF;Hearst Municipal Airport
Canadá;CA;Ontario;YHM;CYHM;John C. Munro Hamilton International Airport
Canadá;CA;Ontario;YHN;CYHN;Hornepayne Municipal Airport
Canadá;CA;Ontario;YHP;CYHP;Poplar Hill Airport
Canadá;CA;Ontario;YIB;CYIB;Atikokan Municipal Airport
Canadá;CA;Ontario;YKD;CYKM;Kincardine Municipal Airport
Canadá;CA;Ontario;YKF;CYKF;Region of Waterloo International Airport
Canadá;CA;Ontario;YKX;CYKX;Kirkland Lake Airport
Canadá;CA;Ontario;YLD;CYLD;Chapleau Airport
Canadá;CA;Ontario;YLH;CYLH;Lansdowne House Airport
Canadá;CA;Ontario;YLK;CYLS;Lake Simcoe Regional Airport
Canadá;CA;Ontario;YMG;CYMG;Manitouwadge Airport
Canadá;CA;Ontario;YMO;CYMO;Moosonee Airport
Canadá;CA;Ontario;YNO;;North Spirit Lake Airport
Canadá;CA;Ontario;YOG;CYKP;Ogoki Post Airport
Canadá;CA;Ontario;YOO;CYOO;Oshawa Airport
Canadá;CA;Ontario;YOS;CYOS;Billy Bishop Regional Airport
Canadá;CA;Ontario;YOW;CYOW;Ottawa Macdonald-Cartier International Airport
Canadá;CA;Ontario;YPD;;Parry Sound Area Municipal Airport
Canadá;CA;Ontario;YPL;CYPL;Pickle Lake Airport
Canadá;CA;Ontario;YPM;CYPM;Pikangikum Airport
Canadá;CA;Ontario;YPO;CYPO;Peawanuck Airport
Canadá;CA;Ontario;YPQ;CYPQ;Peterborough Airport
Canadá;CA;Ontario;YQA;CYQA;Muskoka Airport
Canadá;CA;Ontario;YQG;CYQG;Windsor International Airport
Canadá;CA;Ontario;YQK;CYQK;Kenora Airport
Canadá;CA;Ontario;YQN;CYQN;Nakina Airport
Canadá;CA;Ontario;YQS;CYQS;St. Thomas Municipal Airport
Canadá;CA;Ontario;YQT;CYQT;Thunder Bay International Airport
Canadá;CA;Ontario;YRL;CYRL;Red Lake Airport
Canadá;CA;Ontario;YRO;CYRO;Ottawa/Rockcliffe Airport
Canadá;CA;Ontario;YSB;CYSB;Sudbury Airport
Canadá;CA;Ontario;YSH;CYSH;Smiths Falls-Montague Airport
Canadá;CA;Ontario;YSI;;Parry Sound/Frying Pan Island-Sans Souci Water Aerodrome
Canadá;CA;Ontario;YSP;CYSP;Marathon Aerodrome
Canadá;CA;Ontario;YTA;CYTA;Pembroke Airport
Canadá;CA;Ontario;YTL;CYTL;Big Trout Lake Airport
Canadá;CA;Ontario;YTR;CYTR;CFB Trenton
Canadá;CA;Ontario;YTS;CYTS;Timmins/Victor M. Power Airport
Canadá;CA;Ontario;YTZ;CYTZ;Billy Bishop Toronto City Airport
Canadá;CA;Ontario;YVV;CYVV;Wiarton Airport
Canadá;CA;Ontario;YVZ;CYVZ;Deer Lake Airport
Canadá;CA;Ontario;YWA;CYWA;Petawawa Airport
Canadá;CA;Ontario;YWP;CYWP;Webequie Airport
Canadá;CA;Ontario;YWR;;White River Water Aerodrome
Canadá;CA;Ontario;YXL;CYXL;Sioux Lookout Airport
Canadá;CA;Ontario;YXR;CYXR;Earlton (Timiskaming Regional) Airport
Canadá;CA;Ontario;YXU;CYXU;London International Airport
Canadá;CA;Ontario;YXZ;CYXZ;Wawa Airport
Canadá;CA;Ontario;YYB;CYYB;North Bay/Jack Garland Airport
Canadá;CA;Ontario;YYU;CYYU;Kapuskasing Airport
Canadá;CA;Ontario;YYW;CYYW;Armstrong Airport
Canadá;CA;Ontario;YYZ;CYYZ;Toronto Pearson International Airport
Canadá;CA;Ontario;YZE;CYZE;Gore Bay-Manitoulin Airport
Canadá;CA;Ontario;YZR;CYZR;Sarnia Chris Hadfield Airport
Canadá;CA;Ontario;ZKE;CZKE;Kashechewan Airport
Canadá;CA;Ontario;ZPB;CZPB;Sachigo Lake Airport
Canadá;CA;Ontario;ZRJ;CZRJ;Round Lake (Weagamow Lake) Airport
Canadá;CA;Ontario;ZSJ;CZSJ;Sandy Lake Airport
Canadá;CA;Ontario;ZUC;CZUC;Ignace Municipal Airport
Canadá;CA;Prince Edward Island;YSU;CYSU;Summerside Airport
Canadá;CA;Prince Edward Island;YYG;CYYG;Charlottetown Airport
Canadá;CA;Quebec;AKV;CYKO;Akulivik Airport
Canadá;CA;Quebec;SSQ;;La Sarre Airport
Canadá;CA;Quebec;XGR;CYLU;Kangiqsualujjuaq (Georges River) Airport
Canadá;CA;Quebec;YAH;CYAH;La Grande-4 Airport
Canadá;CA;Quebec;YAR;CYAD;La Grande-3 Airport
Canadá;CA;Quebec;YAU;;Kattiniq/Donaldson Airport
Canadá;CA;Quebec;YBC;CYBC;Baie-Comeau Airport
Canadá;CA;Quebec;YBG;CYBG;Canadian Forces Base Bagotville
Canadá;CA;Quebec;YBJ;;Baie-Johan-Beetz Seaplane Base
Canadá;CA;Quebec;YBX;CYBX;Lourdes-de-Blanc-Sablon Airport
Canadá;CA;Quebec;YDO;CYDO;Dolbeau-Saint-Felicien Airport
Canadá;CA;Quebec;YEY;CYEY;Amos/Magny Airport
Canadá;CA;Quebec;YFE;CYFE;Forestville Airport
Canadá;CA;Quebec;YFG;;Fontanges Airport
Canadá;CA;Quebec;YGL;CYGL;La Grande Riviere Airport
Canadá;CA;Quebec;YGP;CYGP;Michel-Pouliot Gaspe Airport
Canadá;CA;Quebec;YGR;CYGR;Iles-de-la-Madeleine Airport
Canadá;CA;Quebec;YGV;CYGV;Havre Saint-Pierre Airport
Canadá;CA;Quebec;YGW;CYGW;Kuujjuarapik Airport
Canadá;CA;Quebec;YHR;CYHR;Chevery Airport
Canadá;CA;Quebec;YHU;CYHU;Montreal Saint-Hubert Longueuil Aiport
Canadá;CA;Quebec;YIF;CYIF;Saint-Augustin Airport
Canadá;CA;Quebec;YIK;CYIK;Ivujivik Airport
Canadá;CA;Quebec;YJN;CYJN;Saint-Jean Airport
Canadá;CA;Quebec;YKG;CYAS;Kangirsuk Airport
Canadá;CA;Quebec;YKL;CYKL;Schefferville Airport
Canadá;CA;Quebec;YKQ;CYKQ;Waskaganish Airport
Canadá;CA;Quebec;YKU;;Chisasibi Airport
Canadá;CA;Quebec;YLP;CYLP;Mingan Airport
Canadá;CA;Quebec;YLQ;CYLQ;La Tuque Airport
Canadá;CA;Quebec;YLS;;Lebel-sur-Quevillon Airport
Canadá;CA;Quebec;YME;CYME;Matane Airport
Canadá;CA;Quebec;YML;CYML;Charlevoix Airport
Canadá;CA;Quebec;YMT;CYMT;Chibougamau/Chapais Airport
Canadá;CA;Quebec;YMW;CYMW;Maniwaki Airport
Canadá;CA;Quebec;YMX;CYMX;Montréal-Mirabel International Airport
Canadá;CA;Quebec;YNA;CYNA;Natashquan Airport
Canadá;CA;Quebec;YNC;CYNC;Wemindji Airport
Canadá;CA;Quebec;YND;CYND;Gatineau-Ottawa Executive Airport
Canadá;CA;Quebec;YNM;CYNM;Matagami Airport
Canadá;CA;Quebec;YNS;CYHH;Nemiscau Airport
Canadá;CA;Quebec;YOI;;Opinaca Aerodrome
Canadá;CA;Quebec;YPH;CYPH;Inukjuak Airport
Canadá;CA;Quebec;YPJ;CYLA;Aupaluk Airport
Canadá;CA;Quebec;YPN;CYPN;Port-Menier Airport
Canadá;CA;Quebec;YPX;CYPX;Puvirnituq Airport
Canadá;CA;Quebec;YQB;CYQB;Quebec City Jean Lesage International Airport
Canadá;CA;Quebec;YQC;CYHA;Quaqtaq Airport
Canadá;CA;Quebec;YRI;CYRI;Riviere-du-Loup Airport
Canadá;CA;Quebec;YRJ;CYRJ;Roberval Airport
Canadá;CA;Quebec;YRQ;CYRQ;Trois-Rivieres Airport
Canadá;CA;Quebec;YSC;CYSC;Sherbrooke Airport
Canadá;CA;Quebec;YTF;CYTF;Alma Airport
Canadá;CA;Quebec;YTM;CYFJ;Mont Tremblant International Airport
Canadá;CA;Quebec;YTQ;CYTQ;Tasiujaq Airport
Canadá;CA;Quebec;YUD;CYMU;Umiujaq Airport
Canadá;CA;Quebec;YUL;CYUL;Montréal-Pierre Elliott Trudeau International Airport
Canadá;CA;Quebec;YUY;CYUY;Rouyn-Noranda Airport
Canadá;CA;Quebec;YVB;CYVB;Bonaventure Airport
Canadá;CA;Quebec;YVO;CYVO;Val-d'Or Airport
Canadá;CA;Quebec;YVP;CYVP;Kuujjuaq Airport
Canadá;CA;Quebec;YWB;CYKG;Kangiqsujuaq (Wakeham Bay) Airport
Canadá;CA;Quebec;YWQ;;Chutes-des-Passes/Lac Margane Water Aerodrome
Canadá;CA;Quebec;YXK;CYXK;Rimouski Airport
Canadá;CA;Quebec;YYY;CYYY;Mont-Joli Airport
Canadá;CA;Quebec;YZG;CYZG;Salluit Airport
Canadá;CA;Quebec;YZV;CYZV;Sept-Iles Airport
Canadá;CA;Quebec;ZBM;CZBM;Roland-Desourdy Airport
Canadá;CA;Quebec;ZEM;CZEM;Eastmain River Airport
Canadá;CA;Quebec;ZGS;;La Romaine Airport
Canadá;CA;Quebec;ZKG;;Kegaska Airport
Canadá;CA;Quebec;ZLT;;La Tabatiere Airport
Canadá;CA;Quebec;ZTB;;Tete-a-la-Baleine Airport
Canadá;CA;Saskatchewan;XCL;;Cluff Lake Airport
Canadá;CA;Saskatchewan;YBE;CYBE;Uranium City Airport
Canadá;CA;Saskatchewan;YDJ;;Hatchet Lake Airport
Canadá;CA;Saskatchewan;YEN;CYEN;Estevan Regional Aerodrome
Canadá;CA;Saskatchewan;YHB;CYHB;Hudson Bay Airport
Canadá;CA;Saskatchewan;YKC;CYKC;Collins Bay Airport
Canadá;CA;Saskatchewan;YKJ;CYKJ;Key Lake Airport
Canadá;CA;Saskatchewan;YKY;CYKY;Kindersley Regional Airport
Canadá;CA;Saskatchewan;YLJ;CYLJ;Meadow Lake Airport
Canadá;CA;Saskatchewan;YMJ;CYMJ;CFB Moose Jaw (C.M. McEwen Airport)
Canadá;CA;Saskatchewan;YNL;CYNL;Points North Landing Airport
Canadá;CA;Saskatchewan;YPA;CYPA;Prince Albert (Glass Field) Airport
Canadá;CA;Saskatchewan;YQR;CYQR;Regina International Airport
Canadá;CA;Saskatchewan;YQV;CYQV;Yorkton Municipal Airport
Canadá;CA;Saskatchewan;YQW;CYQW;North Battleford Airport (Cameron McIntosh Airport)
Canadá;CA;Saskatchewan;YSF;CYSF;Stony Rapids Airport
Canadá;CA;Saskatchewan;YTT;;Tisdale Airport
Canadá;CA;Saskatchewan;YVC;CYVC;La Ronge (Barber Field) Airport
Canadá;CA;Saskatchewan;YVT;CYVT;Buffalo Narrows Airport
Canadá;CA;Saskatchewan;YXE;CYXE;Saskatoon John G. Diefenbaker International Airport
Canadá;CA;Saskatchewan;YYN;CYYN;Swift Current Airport
Canadá;CA;Saskatchewan;ZFD;CZFD;Fond-du-Lac Airport
Canadá;CA;Saskatchewan;ZPO;CZPO;Pinehouse Lake Airport
Canadá;CA;Saskatchewan;ZWL;CZWL;Wollaston Lake Airport
Canadá;CA;Yukon;XMP;;Macmillan Pass Airport
Canadá;CA;Yukon;XRR;CYDM;Ross River Airport
Canadá;CA;Yukon;YDA;CYDA;Dawson City Airport
Canadá;CA;Yukon;YDB;CYDB;Burwash Airport
Canadá;CA;Yukon;YHT;CYHT;Haines Junction Airport
Canadá;CA;Yukon;YLM;;Clinton Creek Airport
Canadá;CA;Yukon;YMA;CYMA;Mayo Airport
Canadá;CA;Yukon;YOC;CYOC;Old Crow Airport
Canadá;CA;Yukon;YQH;CYQH;Watson Lake Airport
Canadá;CA;Yukon;YXQ;CYXQ;Beaver Creek Airport
Canadá;CA;Yukon;YXY;CYXY;Erik Nielsen Whitehorse International Airport
Canadá;CA;Yukon;YZW;CYZW;Teslin Airport
Canadá;CA;Yukon;ZFA;CZFA;Faro Airport (Yukon)
Islas Cocos;CC;Cocos (Keeling) Islands;CCK;YPCC;Cocos (Keeling) Islands Airport
República Democrática del Congo;CD;Bas-Uele;BZU;FZKJ;Buta Zega Airport
República Democrática del Congo;CD;Equateur;BDT;FZFD;Gbadolite Airport
República Democrática del Congo;CD;Equateur;BSU;FZEN;Basankusu Airport
República Democrática del Congo;CD;Equateur;MDK;FZEA;Mbandaka Airport
